Epoch 1, Loss: 0.0394
Epoch 2, Loss: 0.0380
Epoch 3, Loss: 0.0367
Epoch 4, Loss: 0.0383
Epoch 5, Loss: 0.0374
Epoch 6, Loss: 0.0369
Epoch 7, Loss: 0.0350
Epoch 8, Loss: 0.0376
Epoch 9, Loss: 0.0375
Epoch 10, Loss: 0.0366
Epoch 11, Loss: 0.0386
Epoch 12, Loss: 0.0354
Epoch 13, Loss: 0.0377
Epoch 14, Loss: 0.0371
Epoch 15, Loss: 0.0375
Epoch 16, Loss: 0.0364
Epoch 17, Loss: 0.0359
Epoch 18, Loss: 0.0348
Epoch 19, Loss: 0.0356
Epoch 20, Loss: 0.0372
Epoch 21, Loss: 0.0367
Epoch 22, Loss: 0.0367
Epoch 23, Loss: 0.0380
Epoch 24, Loss: 0.0364
Epoch 25, Loss: 0.0349
Epoch 26, Loss: 0.0378
Epoch 27, Loss: 0.0361
Epoch 28, Loss: 0.0356
Epoch 29, Loss: 0.0374
Epoch 30, Loss: 0.0364
Epoch 31, Loss: 0.0363
Epoch 32, Loss: 0.0363
Epoch 33, Loss: 0.0359
Epoch 34, Loss: 0.0349
Epoch 35, Loss: 0.0352
Epoch 36, Loss: 0.0355
Epoch 37, Loss: 0.0368
Epoch 38, Loss: 0.0365
Epoch 39, Loss: 0.0362
Epoch 40, Loss: 0.0357
Epoch 41, Loss: 0.0363
Epoch 42, Loss: 0.0345
Epoch 43, Loss: 0.0358
Epoch 44, Loss: 0.0348
Epoch 45, Loss: 0.0353
Epoch 46, Loss: 0.0371
Epoch 47, Loss: 0.0356
Epoch 48, Loss: 0.0363
Epoch 49, Loss: 0.0362
Epoch 50, Loss: 0.0384
Epoch 51, Loss: 0.0375
Epoch 52, Loss: 0.0350
Epoch 53, Loss: 0.0361
Epoch 54, Loss: 0.0373
Epoch 55, Loss: 0.0359
Epoch 56, Loss: 0.0349
Epoch 57, Loss: 0.0360
Epoch 58, Loss: 0.0379
Epoch 59, Loss: 0.0341
Epoch 60, Loss: 0.0358
Epoch 61, Loss: 0.0372
Epoch 62, Loss: 0.0342
Epoch 63, Loss: 0.0344
Epoch 64, Loss: 0.0341
Epoch 65, Loss: 0.0350
Epoch 66, Loss: 0.0344
Epoch 67, Loss: 0.0377
Epoch 68, Loss: 0.0346
Epoch 69, Loss: 0.0367
Epoch 70, Loss: 0.0348
Epoch 71, Loss: 0.0357
Epoch 72, Loss: 0.0354
Epoch 73, Loss: 0.0347
Epoch 74, Loss: 0.0362
Epoch 75, Loss: 0.0362
Epoch 76, Loss: 0.0356
Epoch 77, Loss: 0.0330
Epoch 78, Loss: 0.0348
Epoch 79, Loss: 0.0344
Epoch 80, Loss: 0.0358
Epoch 81, Loss: 0.0364
Epoch 82, Loss: 0.0377
Epoch 83, Loss: 0.0351
Epoch 84, Loss: 0.0337
Epoch 85, Loss: 0.0347
Epoch 86, Loss: 0.0349
Epoch 87, Loss: 0.0352
Epoch 88, Loss: 0.0353
Epoch 89, Loss: 0.0337
Epoch 90, Loss: 0.0343
Epoch 91, Loss: 0.0370
Epoch 92, Loss: 0.0360
Epoch 93, Loss: 0.0326
Epoch 94, Loss: 0.0379
Epoch 95, Loss: 0.0378
Epoch 96, Loss: 0.0349
Epoch 97, Loss: 0.0360
Epoch 98, Loss: 0.0347
Epoch 99, Loss: 0.0347
Epoch 100, Loss: 0.0354
Epoch 101, Loss: 0.0347
Epoch 102, Loss: 0.0363
Epoch 103, Loss: 0.0344
Epoch 104, Loss: 0.0337
Epoch 105, Loss: 0.0347
Epoch 106, Loss: 0.0336
Epoch 107, Loss: 0.0369
Epoch 108, Loss: 0.0345
Epoch 109, Loss: 0.0342
Epoch 110, Loss: 0.0362
Epoch 111, Loss: 0.0351
Epoch 112, Loss: 0.0342
Epoch 113, Loss: 0.0383
Epoch 114, Loss: 0.0374
Epoch 115, Loss: 0.0346
Epoch 116, Loss: 0.0355
Epoch 117, Loss: 0.0367
Epoch 118, Loss: 0.0360
Epoch 119, Loss: 0.0349
Epoch 120, Loss: 0.0364
Epoch 121, Loss: 0.0331
Epoch 122, Loss: 0.0344
Epoch 123, Loss: 0.0381
Epoch 124, Loss: 0.0381
Epoch 125, Loss: 0.0362
Epoch 126, Loss: 0.0379
Epoch 127, Loss: 0.0350
Epoch 128, Loss: 0.0349
Epoch 129, Loss: 0.0340
Epoch 130, Loss: 0.0359
Epoch 131, Loss: 0.0361
Epoch 132, Loss: 0.0341
Epoch 133, Loss: 0.0355
Epoch 134, Loss: 0.0356
Epoch 135, Loss: 0.0337
Epoch 136, Loss: 0.0371
Epoch 137, Loss: 0.0357
Epoch 138, Loss: 0.0359
Epoch 139, Loss: 0.0351
Epoch 140, Loss: 0.0370
Epoch 141, Loss: 0.0354
Epoch 142, Loss: 0.0348
Epoch 143, Loss: 0.0329
Epoch 144, Loss: 0.0344
Epoch 145, Loss: 0.0347
Epoch 146, Loss: 0.0349
Epoch 147, Loss: 0.0338
Epoch 148, Loss: 0.0344
Epoch 149, Loss: 0.0352
Epoch 150, Loss: 0.0358
Epoch 151, Loss: 0.0356
Epoch 152, Loss: 0.0349
Epoch 153, Loss: 0.0354
Epoch 154, Loss: 0.0354
Epoch 155, Loss: 0.0351
Epoch 156, Loss: 0.0347
Epoch 157, Loss: 0.0346
Epoch 158, Loss: 0.0353
Epoch 159, Loss: 0.0348
Epoch 160, Loss: 0.0359
Epoch 161, Loss: 0.0361
Epoch 162, Loss: 0.0364
Epoch 163, Loss: 0.0360
Epoch 164, Loss: 0.0348
Epoch 165, Loss: 0.0330
Epoch 166, Loss: 0.0367
Epoch 167, Loss: 0.0345
Epoch 168, Loss: 0.0332
Epoch 169, Loss: 0.0365
Epoch 170, Loss: 0.0341
Epoch 171, Loss: 0.0360
Epoch 172, Loss: 0.0337
Epoch 173, Loss: 0.0355
Epoch 174, Loss: 0.0341
Epoch 175, Loss: 0.0360
Epoch 176, Loss: 0.0368
Epoch 177, Loss: 0.0363
Epoch 178, Loss: 0.0380
Epoch 179, Loss: 0.0358
Epoch 180, Loss: 0.0351
Epoch 181, Loss: 0.0350
Epoch 182, Loss: 0.0374
Epoch 183, Loss: 0.0354
Epoch 184, Loss: 0.0364
Epoch 185, Loss: 0.0365
Epoch 186, Loss: 0.0365
Epoch 187, Loss: 0.0345
Epoch 188, Loss: 0.0352
Epoch 189, Loss: 0.0348
Epoch 190, Loss: 0.0343
Epoch 191, Loss: 0.0341
Epoch 192, Loss: 0.0352
Epoch 193, Loss: 0.0338
Epoch 194, Loss: 0.0349
Epoch 195, Loss: 0.0360
Epoch 196, Loss: 0.0368
Epoch 197, Loss: 0.0341
Epoch 198, Loss: 0.0356
Epoch 199, Loss: 0.0347
Epoch 200, Loss: 0.0368
