Epoch 1, Loss: 0.0514
Epoch 2, Loss: 0.0313
Epoch 3, Loss: 0.0303
Epoch 4, Loss: 0.0297
Epoch 5, Loss: 0.0259
Epoch 6, Loss: 0.0266
Epoch 7, Loss: 0.0263
Epoch 8, Loss: 0.0255
Epoch 9, Loss: 0.0254
Epoch 10, Loss: 0.0248
Epoch 11, Loss: 0.0249
Epoch 12, Loss: 0.0261
Epoch 13, Loss: 0.0249
Epoch 14, Loss: 0.0247
Epoch 15, Loss: 0.0255
Epoch 16, Loss: 0.0247
Epoch 17, Loss: 0.0243
Epoch 18, Loss: 0.0238
Epoch 19, Loss: 0.0230
Epoch 20, Loss: 0.0230
Epoch 21, Loss: 0.0242
Epoch 22, Loss: 0.0253
Epoch 23, Loss: 0.0233
Epoch 24, Loss: 0.0242
Epoch 25, Loss: 0.0248
Epoch 26, Loss: 0.0242
Epoch 27, Loss: 0.0232
Epoch 28, Loss: 0.0247
Epoch 29, Loss: 0.0228
Epoch 30, Loss: 0.0253
Epoch 31, Loss: 0.0233
Epoch 32, Loss: 0.0242
Epoch 33, Loss: 0.0236
Epoch 34, Loss: 0.0249
Epoch 35, Loss: 0.0242
Epoch 36, Loss: 0.0226
Epoch 37, Loss: 0.0244
Epoch 38, Loss: 0.0233
Epoch 39, Loss: 0.0220
Epoch 40, Loss: 0.0237
Epoch 41, Loss: 0.0240
Epoch 42, Loss: 0.0231
Epoch 43, Loss: 0.0241
Epoch 44, Loss: 0.0230
Epoch 45, Loss: 0.0243
Epoch 46, Loss: 0.0255
Epoch 47, Loss: 0.0233
Epoch 48, Loss: 0.0238
Epoch 49, Loss: 0.0232
Epoch 50, Loss: 0.0237
Epoch 51, Loss: 0.0232
Epoch 52, Loss: 0.0237
Epoch 53, Loss: 0.0234
Epoch 54, Loss: 0.0218
Epoch 55, Loss: 0.0228
Epoch 56, Loss: 0.0243
Epoch 57, Loss: 0.0239
Epoch 58, Loss: 0.0233
Epoch 59, Loss: 0.0241
Epoch 60, Loss: 0.0241
Epoch 61, Loss: 0.0239
Epoch 62, Loss: 0.0241
Epoch 63, Loss: 0.0239
Epoch 64, Loss: 0.0222
Epoch 65, Loss: 0.0235
Epoch 66, Loss: 0.0240
Epoch 67, Loss: 0.0244
Epoch 68, Loss: 0.0248
Epoch 69, Loss: 0.0234
Epoch 70, Loss: 0.0245
Epoch 71, Loss: 0.0253
Epoch 72, Loss: 0.0229
Epoch 73, Loss: 0.0222
Epoch 74, Loss: 0.0243
Epoch 75, Loss: 0.0225
Epoch 76, Loss: 0.0239
Epoch 77, Loss: 0.0235
Epoch 78, Loss: 0.0231
Epoch 79, Loss: 0.0244
Epoch 80, Loss: 0.0235
Epoch 81, Loss: 0.0235
Epoch 82, Loss: 0.0230
Epoch 83, Loss: 0.0229
Epoch 84, Loss: 0.0233
Epoch 85, Loss: 0.0235
Epoch 86, Loss: 0.0225
Epoch 87, Loss: 0.0226
Epoch 88, Loss: 0.0233
Epoch 89, Loss: 0.0232
Epoch 90, Loss: 0.0232
Epoch 91, Loss: 0.0229
Epoch 92, Loss: 0.0236
Epoch 93, Loss: 0.0228
Epoch 94, Loss: 0.0229
Epoch 95, Loss: 0.0233
Epoch 96, Loss: 0.0224
Epoch 97, Loss: 0.0231
Epoch 98, Loss: 0.0234
Epoch 99, Loss: 0.0222
Epoch 100, Loss: 0.0227
Epoch 101, Loss: 0.0216
Epoch 102, Loss: 0.0231
Epoch 103, Loss: 0.0229
Epoch 104, Loss: 0.0242
Epoch 105, Loss: 0.0228
Epoch 106, Loss: 0.0238
Epoch 107, Loss: 0.0230
Epoch 108, Loss: 0.0237
Epoch 109, Loss: 0.0225
Epoch 110, Loss: 0.0234
Epoch 111, Loss: 0.0223
Epoch 112, Loss: 0.0231
Epoch 113, Loss: 0.0227
Epoch 114, Loss: 0.0229
Epoch 115, Loss: 0.0221
Epoch 116, Loss: 0.0229
Epoch 117, Loss: 0.0242
Epoch 118, Loss: 0.0243
Epoch 119, Loss: 0.0233
Epoch 120, Loss: 0.0234
Epoch 121, Loss: 0.0233
Epoch 122, Loss: 0.0239
Epoch 123, Loss: 0.0225
Epoch 124, Loss: 0.0224
Epoch 125, Loss: 0.0230
Epoch 126, Loss: 0.0228
Epoch 127, Loss: 0.0231
Epoch 128, Loss: 0.0242
Epoch 129, Loss: 0.0227
